Station,date,Period,predicted_ridership,required_trains
Station_24,2022-05-10,Midday,123.530334,1
Station_24,2022-05-10,PM Peak,123.18478,1
Station_24,2022-05-11,Evening,121.148796,1
Station_24,2022-05-11,Midday,114.75012,1
Station_24,2022-05-11,PM Peak,124.287506,1
Station_24,2022-05-12,Evening,126.29454,1
Station_24,2022-05-12,Midday,121.74804,1
Station_24,2022-05-12,PM Peak,127.15624,1
Station_24,2022-05-13,Evening,118.55446,1
Station_24,2022-05-13,Midday,133.40353,1
Station_24,2022-05-13,PM Peak,148.00177,1
Station_24,2022-05-16,Evening,157.54614,1
Station_24,2022-05-16,Midday,158.85168,1
Station_24,2022-05-16,PM Peak,154.50433,1
Station_24,2022-05-17,Evening,146.84944,1
Station_24,2022-05-17,Midday,123.74889,1
Station_24,2022-05-17,PM Peak,122.907455,1
Station_24,2022-05-18,Evening,110.238045,1
Station_24,2022-05-18,Midday,104.26251,1
Station_24,2022-05-18,PM Peak,116.557045,1
Station_24,2022-05-19,Evening,103.0484,1
Station_24,2022-05-19,Midday,136.00092,1
Station_24,2022-05-19,PM Peak,114.37375,1
Station_24,2022-05-20,Evening,115.92735,1
Station_24,2022-05-20,Midday,133.80522,1
Station_24,2022-05-20,PM Peak,138.64711,1
Station_24,2022-05-24,Evening,159.31262,1
Station_24,2022-05-24,Midday,154.4118,1
Station_24,2022-05-24,PM Peak,159.09987,1
Station_24,2022-05-25,Evening,152.79617,1
Station_24,2022-05-25,Midday,133.82722,1
Station_24,2022-05-25,PM Peak,133.05342,1
Station_24,2022-05-26,Evening,127.99983,1
Station_24,2022-05-26,Midday,121.95819,1
Station_24,2022-05-26,PM Peak,130.55722,1
Station_24,2022-05-27,Evening,122.47995,1
Station_24,2022-05-27,Midday,131.34065,1
Station_24,2022-05-27,PM Peak,136.5771,1
Station_24,2022-05-28,Weekend/Holiday,151.5556,1
Station_24,2022-05-29,Weekend/Holiday,221.22139,1
Station_24,2022-05-30,Evening,171.82533,1
Station_24,2022-05-30,Midday,125.73514,1
Station_24,2022-05-30,PM Peak,109.51053,1
Station_24,2022-05-31,Evening,104.14041,1
Station_24,2022-05-31,Midday,94.543755,1
Station_24,2022-05-31,PM Peak,93.522224,1
Station_24,2022-06-01,Evening,94.64491,1
Station_24,2022-06-01,Midday,98.43591,1
Station_24,2022-06-01,PM Peak,108.05734,1
Station_24,2022-06-02,Evening,110.447174,1
Station_24,2022-06-02,Midday,106.331,1
Station_24,2022-06-02,PM Peak,117.14923,1
Station_24,2022-06-03,Evening,115.61379,1
Station_24,2022-06-03,Midday,122.404106,1
Station_24,2022-06-03,PM Peak,127.91088,1
Station_24,2022-06-04,Weekend/Holiday,149.9698,1
Station_24,2022-06-05,Weekend/Holiday,262.31787,1
Station_24,2022-06-06,Evening,153.90479,1
Station_24,2022-06-06,Midday,193.39923,1
Station_24,2022-06-06,PM Peak,138.08208,1
Station_26,2022-04-30,Weekend/Holiday,12.157437,1
Station_26,2022-05-14,Weekend/Holiday,57.48762,1
Station_26,2022-05-18,Evening,49.91666,1
Station_26,2022-05-28,Weekend/Holiday,30.39802,1
Station_26,2022-06-03,Evening,87.36891,1
Station_3,2022-01-03,Weekend/Holiday,1004.79553,1
Station_3,2022-01-04,Evening,1692.5063,2
Station_3,2022-01-04,Midday,911.93384,1
Station_3,2022-01-04,PM Peak,1437.4584,1
Station_3,2022-01-05,AM Peak,890.5133,1
Station_3,2022-01-05,Evening,2428.0513,2
Station_3,2022-01-05,Midday,2049.4312,2
Station_3,2022-01-05,PM Peak,2632.6614,2
Station_3,2022-01-06,AM Peak,769.7418,1
Station_3,2022-01-06,Evening,2093.9182,1
Station_3,2022-01-06,Midday,1425.2041,1
Station_3,2022-01-06,PM Peak,2260.0032,2
Station_3,2022-01-07,AM Peak,786.0487,1
Station_3,2022-01-07,Evening,1983.6118,1
Station_3,2022-01-07,Midday,1747.1082,2
Station_3,2022-01-07,PM Peak,2367.8604,2
Station_3,2022-01-08,Weekend/Holiday,1377.8821,2
Station_3,2022-01-09,Weekend/Holiday,2130.7212,2
Station_3,2022-01-10,AM Peak,829.81244,1
Station_3,2022-01-10,Evening,2306.3086,1
Station_3,2022-01-10,Midday,1708.4153,1
Station_3,2022-01-10,PM Peak,2748.869,2
Station_3,2022-01-11,AM Peak,870.6966,1
Station_3,2022-01-11,Evening,1932.2018,1
Station_3,2022-01-11,Midday,1195.6469,1
Station_3,2022-01-11,PM Peak,2017.8357,1
Station_3,2022-01-12,AM Peak,727.37823,1
Station_3,2022-01-12,Evening,1738.3416,1
Station_3,2022-01-12,Midday,1484.8939,1
Station_3,2022-01-12,PM Peak,2316.5283,1
Station_3,2022-01-13,AM Peak,599.2477,1
Station_3,2022-01-13,Evening,2051.1523,1
Station_3,2022-01-13,Midday,1357.5356,1
Station_3,2022-01-13,PM Peak,2054.4307,1
Station_3,2022-01-14,AM Peak,803.38214,1
Station_3,2022-01-14,Evening,2008.534,1
Station_3,2022-01-14,Midday,1507.6449,1
Station_3,2022-01-14,PM Peak,2746.9006,2
Station_3,2022-01-15,Weekend/Holiday,1587.584,1
Station_3,2022-01-16,Weekend/Holiday,2031.8606,2
Station_3,2022-01-17,AM Peak,1023.9313,1
Station_3,2022-01-17,Evening,2110.6133,2
Station_3,2022-01-17,Midday,1539.9308,1
Station_3,2022-01-17,PM Peak,2164.1765,1
Station_3,2022-01-18,AM Peak,772.96936,1
Station_3,2022-01-18,Evening,1341.2582,1
Station_3,2022-01-18,Midday,1007.7142,1
Station_3,2022-01-18,PM Peak,1504.7161,1
Station_3,2022-01-19,AM Peak,958.96844,1
Station_3,2022-01-19,Evening,2307.7686,2
Station_3,2022-01-19,Midday,1310.8174,1
Station_3,2022-01-19,PM Peak,2110.8955,1
Station_3,2022-01-20,AM Peak,911.3638,1
Station_3,2022-01-20,Evening,2259.223,1
Station_3,2022-01-20,Midday,1568.832,1
Station_3,2022-01-20,PM Peak,2754.4565,1
Station_3,2022-01-21,AM Peak,775.4501,1
Station_3,2022-01-21,Evening,2036.4226,1
Station_3,2022-01-21,Midday,1342.7772,1
Station_3,2022-01-21,PM Peak,2324.4102,1
Station_3,2022-01-22,Weekend/Holiday,861.5808,1
Station_3,2022-01-23,Weekend/Holiday,816.1671,1
Station_3,2022-01-24,AM Peak,1052.2881,1
Station_3,2022-01-24,Evening,2717.066,1
Station_3,2022-01-24,Midday,2021.3923,1
Station_3,2022-01-24,PM Peak,3013.0054,1
Station_3,2022-01-25,AM Peak,1580.3992,2
Station_3,2022-01-25,Evening,2461.313,1
Station_3,2022-01-25,Midday,1729.0669,1
Station_3,2022-01-25,PM Peak,2048.5732,1
Station_3,2022-01-26,AM Peak,933.05585,1
Station_3,2022-01-26,Evening,2225.6555,1
Station_3,2022-01-26,Midday,1884.2933,2
Station_3,2022-01-26,PM Peak,2730.6365,2
Station_3,2022-01-27,AM Peak,919.15125,1
Station_3,2022-01-27,Evening,2086.9922,1
Station_3,2022-01-27,Midday,1938.6296,2
Station_3,2022-01-27,PM Peak,3043.804,2
Station_3,2022-01-28,AM Peak,944.8385,1
Station_3,2022-01-28,Evening,2262.2456,1
Station_3,2022-01-28,Midday,2526.0818,2
Station_3,2022-01-28,PM Peak,2315.7432,1
Station_3,2022-01-29,Weekend/Holiday,993.2428,2
Station_3,2022-01-30,Weekend/Holiday,1000.5729,2
Station_3,2022-01-31,AM Peak,1521.8392,2
Station_3,2022-01-31,Evening,3085.7856,2
Station_3,2022-01-31,Midday,1679.9689,1
Station_3,2022-01-31,PM Peak,2922.2156,2
Station_3,2022-02-01,AM Peak,1711.5793,1
Station_3,2022-02-01,Evening,3921.0942,2
Station_3,2022-02-01,Midday,2524.0303,2
Station_3,2022-02-01,PM Peak,3204.3347,1
Station_3,2022-02-02,AM Peak,1642.3889,2
Station_3,2022-02-02,Evening,4138.742,2
Station_3,2022-02-02,Midday,2704.1228,2
Station_3,2022-02-02,PM Peak,3747.816,2
Station_3,2022-02-03,AM Peak,1415.7014,1
Station_3,2022-02-03,Evening,4537.253,2
Station_3,2022-02-03,Midday,2773.2793,2
Station_3,2022-02-03,PM Peak,4290.246,2
Station_3,2022-02-04,AM Peak,1839.469,2
Station_3,2022-02-04,Evening,4157.618,2
Station_3,2022-02-04,Midday,2904.9077,2
Station_3,2022-02-04,PM Peak,3418.3958,1
Station_3,2022-02-05,Weekend/Holiday,1048.3193,1
Station_3,2022-02-06,Weekend/Holiday,471.67493,1
Station_3,2022-02-07,AM Peak,1609.8607,1
Station_3,2022-02-07,Evening,3761.438,2
Station_3,2022-02-07,Midday,3273.455,2
Station_3,2022-02-07,PM Peak,4123.0557,2
Station_3,2022-02-08,AM Peak,1654.9751,2
Station_3,2022-02-08,Evening,3967.944,2
Station_3,2022-02-08,Midday,3011.5156,2
Station_3,2022-02-08,PM Peak,3657.3574,2
Station_3,2022-02-09,AM Peak,1666.5822,2
Station_3,2022-02-09,Evening,4322.373,2
Station_3,2022-02-09,Midday,2945.7358,2
Station_3,2022-02-09,PM Peak,3910.6006,2
Station_3,2022-02-10,AM Peak,1462.2856,1
Station_3,2022-02-10,Evening,4156.88,2
Station_3,2022-02-10,Midday,2955.2578,2
Station_3,2022-02-10,PM Peak,3550.0754,2
Station_3,2022-02-11,AM Peak,1772.0796,2
Station_3,2022-02-11,Evening,3612.6538,2
Station_3,2022-02-11,Midday,3083.2397,2
Station_3,2022-02-11,PM Peak,4178.388,2
Station_3,2022-02-12,Weekend/Holiday,1228.265,2
Station_3,2022-02-13,Weekend/Holiday,459.41022,1
Station_3,2022-02-14,AM Peak,1979.346,2
Station_3,2022-02-14,Evening,4042.6787,2
Station_3,2022-02-14,Midday,2959.1802,2
Station_3,2022-02-14,PM Peak,4134.186,2
Station_3,2022-02-15,AM Peak,1500.7971,1
Station_3,2022-02-15,Evening,4070.0156,2
Station_3,2022-02-15,Midday,2634.9407,2
Station_3,2022-02-15,PM Peak,4049.8716,2
Station_3,2022-02-16,AM Peak,1477.6764,1
Station_3,2022-02-16,Evening,4241.5806,2
Station_3,2022-02-16,Midday,3492.9104,2
Station_3,2022-02-16,PM Peak,4021.9233,2
Station_3,2022-02-17,AM Peak,1525.6221,1
Station_3,2022-02-17,Evening,4222.201,2
Station_3,2022-02-17,Midday,3115.276,2
Station_3,2022-02-17,PM Peak,4269.6455,2
Station_3,2022-02-18,AM Peak,1456.3948,1
Station_3,2022-02-18,Evening,4346.0894,2
Station_3,2022-02-18,Midday,2911.1963,2
Station_3,2022-02-18,PM Peak,3952.5276,2
Station_3,2022-02-19,Weekend/Holiday,1126.702,1
Station_3,2022-02-20,Weekend/Holiday,1114.1642,2
Station_3,2022-02-21,Weekend/Holiday,999.3861,1
Station_3,2022-02-22,AM Peak,1721.9324,2
Station_3,2022-02-22,Evening,3841.8113,2
Station_3,2022-02-22,Midday,2749.5935,2
Station_3,2022-02-22,PM Peak,4327.7163,2
Station_3,2022-02-23,AM Peak,1846.1224,2
Station_3,2022-02-23,Evening,4744.8066,2
Station_3,2022-02-23,Midday,2920.845,2
Station_3,2022-02-23,PM Peak,3980.5146,2
Station_3,2022-02-24,AM Peak,2083.0479,2
Station_3,2022-02-24,Evening,4304.4956,2
Station_3,2022-02-24,Midday,2798.456,2
Station_3,2022-02-24,PM Peak,4322.869,2
Station_3,2022-02-25,AM Peak,1801.5571,2
Station_3,2022-02-25,Evening,4634.682,2
Station_3,2022-02-25,Midday,2937.2808,2
Station_3,2022-02-25,PM Peak,4209.6846,2
Station_3,2022-02-26,Weekend/Holiday,1163.6737,2
Station_3,2022-02-27,Weekend/Holiday,1035.3506,1
Station_3,2022-02-28,AM Peak,1618.1997,2
Station_3,2022-02-28,Evening,4423.3525,2
Station_3,2022-02-28,Midday,3284.109,2
Station_3,2022-02-28,PM Peak,4363.8584,2
Station_3,2022-03-01,AM Peak,1621.5157,2
Station_3,2022-03-01,Evening,4163.344,2
Station_3,2022-03-01,Midday,2698.6958,2
Station_3,2022-03-01,PM Peak,4024.3037,2
Station_3,2022-03-02,AM Peak,1860.7708,2
Station_3,2022-03-02,Evening,3960.6772,2
Station_3,2022-03-02,Midday,2700.81,2
Station_3,2022-03-02,PM Peak,3763.6924,2
Station_3,2022-03-03,AM Peak,1848.4938,2
Station_3,2022-03-03,Evening,4249.9595,2
Station_3,2022-03-03,Midday,2490.8916,1
Station_3,2022-03-03,PM Peak,3972.9421,2
Station_3,2022-03-04,AM Peak,1678.4993,1
Station_3,2022-03-04,Evening,4099.035,2
Station_3,2022-03-04,Midday,3465.9263,2
Station_3,2022-03-04,PM Peak,4172.4243,2
Station_3,2022-03-05,Weekend/Holiday,1110.1936,1
Station_3,2022-03-06,Weekend/Holiday,899.9684,1
Station_3,2022-03-07,AM Peak,1711.5989,2
Station_3,2022-03-07,Evening,4572.9756,2
Station_3,2022-03-07,Midday,2762.2336,2
Station_3,2022-03-07,PM Peak,3945.5928,2
Station_3,2022-03-08,AM Peak,1462.5737,1
Station_3,2022-03-08,Evening,4164.812,2
Station_3,2022-03-08,Midday,2633.8699,2
Station_3,2022-03-08,PM Peak,3870.4678,2
Station_3,2022-03-09,AM Peak,1553.061,2
Station_3,2022-03-09,Evening,4669.483,2
Station_3,2022-03-09,Midday,3039.2937,2
Station_3,2022-03-09,PM Peak,4172.2056,2
Station_3,2022-03-10,AM Peak,1752.369,2
Station_3,2022-03-10,Evening,4056.8188,2
Station_3,2022-03-10,Midday,2759.1028,2
Station_3,2022-03-10,PM Peak,3870.1218,2
Station_3,2022-03-11,AM Peak,1600.2,2
Station_3,2022-03-11,Evening,4352.68,2
Station_3,2022-03-11,Midday,2711.5288,2
Station_3,2022-03-11,PM Peak,4353.215,2
Station_3,2022-03-12,Weekend/Holiday,870.6845,1
Station_3,2022-03-13,Weekend/Holiday,922.621,1
Station_3,2022-03-14,AM Peak,1493.2596,2
Station_3,2022-03-14,Evening,4641.405,2
Station_3,2022-03-14,Midday,2977.5654,2
Station_3,2022-03-14,PM Peak,4007.8147,2
Station_3,2022-03-15,AM Peak,1617.8292,2
Station_3,2022-03-15,Evening,3971.436,2
Station_3,2022-03-15,Midday,2807.1333,2
Station_3,2022-03-15,PM Peak,4101.035,2
Station_3,2022-03-16,AM Peak,1676.1636,2
Station_3,2022-03-16,Evening,4075.5732,2
Station_3,2022-03-16,Midday,2746.2893,2
Station_3,2022-03-16,PM Peak,4271.55,2
Station_3,2022-03-17,AM Peak,1491.2257,1
Station_3,2022-03-17,Evening,4408.4326,2
Station_3,2022-03-17,Midday,2649.0947,2
Station_3,2022-03-17,PM Peak,3796.7605,2
Station_3,2022-03-18,AM Peak,1663.9591,2
Station_3,2022-03-18,Evening,3715.8013,2
Station_3,2022-03-18,Midday,3233.568,2
Station_3,2022-03-18,PM Peak,4403.2646,2
Station_3,2022-03-19,Weekend/Holiday,1211.6763,2
Station_3,2022-03-20,Weekend/Holiday,986.2437,1
Station_3,2022-03-21,AM Peak,1752.084,2
Station_3,2022-03-21,Evening,4265.021,2
Station_3,2022-03-21,Midday,2776.6892,2
Station_3,2022-03-21,PM Peak,3902.2617,2
Station_3,2022-03-22,AM Peak,1772.0593,2
Station_3,2022-03-22,Evening,4255.657,2
Station_3,2022-03-22,Midday,2754.1719,2
Station_3,2022-03-22,PM Peak,3907.3042,2
Station_3,2022-03-23,AM Peak,1596.2571,2
Station_3,2022-03-23,Evening,4299.5283,2
Station_3,2022-03-23,Midday,2464.4749,1
Station_3,2022-03-23,PM Peak,3822.9363,2
Station_3,2022-03-24,AM Peak,1463.2186,2
Station_3,2022-03-24,Evening,4135.311,2
Station_3,2022-03-24,Midday,2901.861,2
Station_3,2022-03-24,PM Peak,4059.2002,2
Station_3,2022-03-25,AM Peak,1583.9417,2
Station_3,2022-03-25,Evening,4495.4355,2
Station_3,2022-03-25,Midday,2883.898,2
Station_3,2022-03-25,PM Peak,4273.539,2
Station_3,2022-03-26,Weekend/Holiday,1128.3159,1
Station_3,2022-03-27,Weekend/Holiday,954.8524,1
Station_3,2022-03-28,AM Peak,1704.1726,2
Station_3,2022-03-28,Evening,3941.0537,2
Station_3,2022-03-28,Midday,2937.755,2
Station_3,2022-03-28,PM Peak,3891.9077,2
Station_3,2022-03-29,AM Peak,1528.0647,2
Station_3,2022-03-29,Evening,4375.8545,2
Station_3,2022-03-29,Midday,3431.2292,2
Station_3,2022-03-29,PM Peak,4458.791,2
Station_3,2022-03-30,AM Peak,1611.2605,2
Station_3,2022-03-30,Evening,4350.0317,2
Station_3,2022-03-30,Midday,2902.0674,2
Station_3,2022-03-30,PM Peak,4153.5566,2
Station_3,2022-03-31,AM Peak,1860.8082,2
Station_3,2022-03-31,Evening,3790.0376,2
Station_3,2022-03-31,Midday,2829.2866,2
Station_3,2022-03-31,PM Peak,4170.4097,2
Station_3,2022-04-01,AM Peak,1725.476,2
Station_3,2022-04-01,Evening,3578.751,2
Station_3,2022-04-01,Midday,2929.6255,2
Station_3,2022-04-01,PM Peak,4043.351,2
Station_3,2022-04-02,Weekend/Holiday,1117.2239,2
Station_3,2022-04-03,Weekend/Holiday,854.4599,1
Station_3,2022-04-04,AM Peak,1590.2821,1
Station_3,2022-04-04,Evening,3505.5144,2
Station_3,2022-04-04,Midday,3144.4639,2
Station_3,2022-04-04,PM Peak,3637.746,2
Station_3,2022-04-05,AM Peak,1827.3872,2
Station_3,2022-04-05,Evening,4200.534,2
Station_3,2022-04-05,Midday,2501.108,1
Station_3,2022-04-05,PM Peak,3885.819,2
Station_3,2022-04-06,AM Peak,1760.8245,2
Station_3,2022-04-06,Evening,4744.7944,2
Station_3,2022-04-06,Midday,3065.873,2
Station_3,2022-04-06,PM Peak,4022.7068,2
Station_3,2022-04-07,AM Peak,1861.3359,2
Station_3,2022-04-07,Evening,4386.7817,2
Station_3,2022-04-07,Midday,3135.5698,2
Station_3,2022-04-07,PM Peak,4394.973,2
Station_3,2022-04-08,AM Peak,1715.295,2
Station_3,2022-04-08,Evening,3852.667,2
Station_3,2022-04-08,Midday,2527.2046,1
Station_3,2022-04-08,PM Peak,4220.2354,2
Station_3,2022-04-09,Weekend/Holiday,1363.1006,2
Station_3,2022-04-10,Weekend/Holiday,931.00397,1
Station_3,2022-04-11,AM Peak,1861.8896,2
Station_3,2022-04-11,Evening,4129.4795,2
Station_3,2022-04-11,Midday,2971.8467,2
Station_3,2022-04-11,PM Peak,3829.3394,2
Station_3,2022-04-12,AM Peak,1415.8746,1
Station_3,2022-04-12,Evening,4225.513,2
Station_3,2022-04-12,Midday,3506.1804,2
Station_3,2022-04-12,PM Peak,4643.7695,2
Station_3,2022-04-13,AM Peak,1610.0292,2
Station_3,2022-04-13,Evening,4493.5483,2
Station_3,2022-04-13,Midday,2732.3704,2
Station_3,2022-04-13,PM Peak,3740.8354,1
Station_3,2022-04-14,AM Peak,1644.9712,2
Station_3,2022-04-14,Evening,3946.856,2
Station_3,2022-04-14,Midday,3482.4111,2
Station_3,2022-04-14,PM Peak,3934.0212,2
Station_3,2022-04-15,Weekend/Holiday,1066.3628,1
Station_3,2022-04-16,Weekend/Holiday,1008.7328,1
Station_3,2022-04-17,Weekend/Holiday,984.9392,1
Station_3,2022-04-18,AM Peak,1647.2734,1
Station_3,2022-04-18,Evening,4787.1177,3
Station_3,2022-04-18,Midday,2993.905,2
Station_3,2022-04-18,PM Peak,3992.5767,2
Station_3,2022-04-19,AM Peak,1879.6174,2
Station_3,2022-04-19,Evening,4209.9907,2
Station_3,2022-04-19,Midday,3149.3708,2
Station_3,2022-04-19,PM Peak,4187.202,2
Station_3,2022-04-20,AM Peak,1574.4197,2
Station_3,2022-04-20,Evening,4459.337,2
Station_3,2022-04-20,Midday,3273.8042,2
Station_3,2022-04-20,PM Peak,4699.231,2
Station_3,2022-04-21,AM Peak,1663.3191,2
Station_3,2022-04-21,Evening,4587.828,2
Station_3,2022-04-21,Midday,3396.6802,2
Station_3,2022-04-21,PM Peak,3970.9624,2
Station_3,2022-04-22,AM Peak,1599.7029,2
Station_3,2022-04-22,Evening,4425.3076,2
Station_3,2022-04-22,Midday,3019.511,2
Station_3,2022-04-22,PM Peak,4271.9194,2
Station_3,2022-04-23,Weekend/Holiday,503.04733,1
Station_3,2022-04-24,Weekend/Holiday,440.26843,1
Station_3,2022-04-25,AM Peak,1749.5176,2
Station_3,2022-04-25,Evening,4898.869,3
Station_3,2022-04-25,Midday,2786.6636,2
Station_3,2022-04-25,PM Peak,3726.7002,2
Station_3,2022-04-26,AM Peak,1768.681,2
Station_3,2022-04-26,Evening,4242.323,2
Station_3,2022-04-26,Midday,2923.474,2
Station_3,2022-04-26,PM Peak,4367.6357,2
Station_3,2022-04-27,AM Peak,1686.8872,2
Station_3,2022-04-27,Evening,4202.795,2
Station_3,2022-04-27,Midday,2827.199,2
Station_3,2022-04-27,PM Peak,4358.4507,2
Station_3,2022-04-28,AM Peak,2169.2043,2
Station_3,2022-04-28,Evening,4429.1733,2
Station_3,2022-04-28,Midday,3033.5073,2
Station_3,2022-04-28,PM Peak,4173.056,2
Station_3,2022-04-29,AM Peak,1844.3774,2
Station_3,2022-04-29,Evening,4418.99,2
Station_3,2022-04-29,Midday,3103.708,2
Station_3,2022-04-29,PM Peak,4056.4812,2
Station_3,2022-04-30,Weekend/Holiday,1061.9421,1
Station_3,2022-05-01,Weekend/Holiday,975.7558,1
Station_3,2022-05-02,AM Peak,1778.8032,2
Station_3,2022-05-02,Evening,4361.2485,2
Station_3,2022-05-02,Midday,2585.9453,2
Station_3,2022-05-02,PM Peak,3873.3855,2
Station_3,2022-05-03,AM Peak,1538.33,2
Station_3,2022-05-03,Evening,3956.7256,2
Station_3,2022-05-03,Midday,2946.5063,2
Station_3,2022-05-03,PM Peak,3839.087,2
Station_3,2022-05-04,AM Peak,1470.5785,1
Station_3,2022-05-04,Evening,4123.617,2
Station_3,2022-05-04,Midday,3179.0532,2
Station_3,2022-05-04,PM Peak,4237.652,2
Station_3,2022-05-05,AM Peak,1754.9636,2
Station_3,2022-05-05,Evening,4301.883,2
Station_3,2022-05-05,Midday,3074.6794,2
Station_3,2022-05-05,PM Peak,4051.5625,2
Station_3,2022-05-06,AM Peak,1817.7549,2
Station_3,2022-05-06,Evening,4194.388,2
Station_3,2022-05-06,Midday,2807.9573,2
Station_3,2022-05-06,PM Peak,4371.3833,2
Station_3,2022-05-07,Weekend/Holiday,1073.5961,1
Station_3,2022-05-08,Weekend/Holiday,1054.2395,1
Station_3,2022-05-09,AM Peak,1964.5769,2
Station_3,2022-05-09,Evening,4001.1418,2
Station_3,2022-05-09,Midday,3141.3975,2
Station_3,2022-05-09,PM Peak,4630.799,2
Station_3,2022-05-10,AM Peak,1570.879,2
Station_3,2022-05-10,Evening,4315.8213,2
Station_3,2022-05-10,Midday,3167.4048,2
Station_3,2022-05-10,PM Peak,3604.6143,1
Station_3,2022-05-11,AM Peak,1520.551,2
Station_3,2022-05-11,Evening,4303.423,2
Station_3,2022-05-11,Midday,2752.535,2
Station_3,2022-05-11,PM Peak,3539.0698,1
Station_3,2022-05-12,AM Peak,1459.6145,1
Station_3,2022-05-12,Evening,4146.681,2
Station_3,2022-05-12,Midday,3029.9204,2
Station_3,2022-05-12,PM Peak,4421.4204,2
Station_3,2022-05-13,AM Peak,1599.6833,1
Station_3,2022-05-13,Evening,4209.088,2
Station_3,2022-05-13,Midday,2833.4749,2
Station_3,2022-05-13,PM Peak,4281.988,2
Station_3,2022-05-14,Weekend/Holiday,1204.7954,2
Station_3,2022-05-15,Weekend/Holiday,932.9418,1
Station_3,2022-05-16,AM Peak,1701.7472,1
Station_3,2022-05-16,Evening,3743.0854,1
Station_3,2022-05-16,Midday,3208.1357,2
Station_3,2022-05-16,PM Peak,4086.265,2
Station_3,2022-05-17,AM Peak,1782.742,2
Station_3,2022-05-17,Evening,4114.5044,2
Station_3,2022-05-17,Midday,2560.0708,2
Station_3,2022-05-17,PM Peak,3922.8706,2
Station_3,2022-05-18,AM Peak,1747.9121,2
Station_3,2022-05-18,Evening,4242.9253,2
Station_3,2022-05-18,Midday,3317.4956,2
Station_3,2022-05-18,PM Peak,4027.7336,2
Station_3,2022-05-19,AM Peak,1720.3888,2
Station_3,2022-05-19,Evening,3857.899,2
Station_3,2022-05-19,Midday,2532.0947,2
Station_3,2022-05-19,PM Peak,3626.8208,2
Station_3,2022-05-20,AM Peak,1642.4602,2
Station_3,2022-05-20,Evening,4239.7,2
Station_3,2022-05-20,Midday,2622.8442,1
Station_3,2022-05-20,PM Peak,4210.0376,2
Station_3,2022-05-21,Weekend/Holiday,1649.2299,2
Station_3,2022-05-22,Weekend/Holiday,1492.0968,1
Station_3,2022-05-23,Weekend/Holiday,1535.4363,2
Station_3,2022-05-24,AM Peak,1028.6687,2
Station_3,2022-05-24,Evening,4034.1953,2
Station_3,2022-05-24,Midday,2722.9873,2
Station_3,2022-05-24,PM Peak,3536.0073,1
Station_3,2022-05-25,AM Peak,1278.319,2
Station_3,2022-05-25,Evening,3669.8794,2
Station_3,2022-05-25,Midday,2554.7012,1
Station_3,2022-05-25,PM Peak,4181.866,2
Station_3,2022-05-26,AM Peak,1267.1499,2
Station_3,2022-05-26,Evening,4040.935,2
Station_3,2022-05-26,Midday,2759.276,2
Station_3,2022-05-26,PM Peak,4030.6973,2
Station_3,2022-05-27,AM Peak,1189.1763,2
Station_3,2022-05-27,Evening,3768.0605,2
Station_3,2022-05-27,Midday,2778.4414,2
Station_3,2022-05-27,PM Peak,3898.5032,2
Station_3,2022-05-28,Weekend/Holiday,2149.5356,2
Station_3,2022-05-29,Weekend/Holiday,1884.3385,1
Station_3,2022-05-30,AM Peak,1097.5061,2
Station_3,2022-05-30,Evening,3929.9226,2
Station_3,2022-05-30,Midday,2724.4172,2
Station_3,2022-05-30,PM Peak,4075.347,2
Station_3,2022-05-31,AM Peak,1177.6178,2
Station_3,2022-05-31,Evening,4237.074,2
Station_3,2022-05-31,Midday,3021.3857,2
Station_3,2022-05-31,PM Peak,3575.5005,1
Station_3,2022-06-01,AM Peak,1064.6576,2
Station_3,2022-06-01,Evening,3573.561,2
Station_3,2022-06-01,Midday,2819.2988,2
Station_3,2022-06-01,PM Peak,3986.3218,2
Station_3,2022-06-02,AM Peak,1122.6392,2
Station_3,2022-06-02,Evening,3730.8604,2
Station_3,2022-06-02,Midday,2738.3186,2
Station_3,2022-06-02,PM Peak,4175.6196,2
Station_3,2022-06-03,AM Peak,904.58093,1
Station_3,2022-06-03,Evening,3819.2083,2
Station_3,2022-06-03,Midday,2535.2856,2
Station_3,2022-06-03,PM Peak,4178.2173,2
Station_3,2022-06-04,Weekend/Holiday,1505.616,1
Station_3,2022-06-05,Weekend/Holiday,1551.5405,1
Station_3,2022-06-06,AM Peak,1197.1094,2
Station_3,2022-06-06,Evening,3835.7988,2
Station_3,2022-06-06,Midday,2995.4956,2
Station_3,2022-06-06,PM Peak,3946.671,2
Station_3,2022-06-07,AM Peak,1253.5376,2
Station_3,2022-06-07,Evening,3339.772,2
Station_3,2022-06-07,Midday,2063.2441,1
Station_3,2022-06-07,PM Peak,3175.7578,2
Station_30,2022-01-10,AM Peak,200.1328,1
Station_30,2022-01-10,Evening,162.27522,1
Station_30,2022-01-11,AM Peak,147.23386,1
Station_30,2022-01-11,Evening,150.51085,1
Station_30,2022-01-11,Midday,162.48724,1
Station_30,2022-01-11,PM Peak,184.46478,1
Station_30,2022-01-12,AM Peak,165.99341,1
Station_30,2022-01-12,Evening,179.06055,1
Station_30,2022-01-12,Midday,164.40462,1
Station_30,2022-01-12,PM Peak,148.58322,1
Station_30,2022-01-13,AM Peak,125.37918,1
Station_30,2022-01-13,Evening,124.02967,1
Station_30,2022-01-13,Midday,142.87773,1
Station_30,2022-01-13,PM Peak,222.72911,1
